angDist,_RAJ2000,_DEJ2000,E,GaiaDR2,RAJ2000,DEJ2000,PRF,Simbad,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.170456,131.28695120615,11.93832787265,*,602014639483540096,131.28695120615,11.93832787265,0.839,Simbad,131.28699805033,11.93833976590,0.0003208,0.0002125,113.30,602014639483540096,131.28694969168,0.0156,11.93832749310,0.0082,1.1307,0.0176,64.2364,10.998,-10.645,0.019,-2.761,0.014,367,-0.1055,360.51,0.000,0.000e+00,31,,,19,0.995,0,7.02400e+04,1.27199e+01,13.570906,3.91372e+04,2.58958e+01,13.857068,4.45482e+04,13.125819,1.191,0.731249,,,0,,,122321312869726492,1237670964844757056,,510152112,0.002762,0.002881,0.003838,13.570906,0.002762,7.02400e+04,-0.003,0.3064,0.2328,-0.2942
0.171840,132.97431904515,11.97158426038,,604947006931096320,132.97431904515,11.97158426038,0.839,Simbad,132.97436637584,11.97159586534,0.0026427,0.0016777,108.81,604947006931096320,132.97431749853,0.1268,11.97158392199,0.0693,1.0858,0.1640,6.6208,11.089,-10.758,0.158,-2.687,0.112,399,-0.2826,402.58,0.000,0.000e+00,31,,,18,0.989,0,1.01731e+03,1.25265e+00,18.168734,2.71672e+02,8.02664e+00,19.253428,1.08429e+03,17.160032,1.333,2.093395,,,0,,,122361329743426385,1237671125370470715,,510153387,0.003063,0.032199,0.009618,18.168734,0.003063,1.01731e+03,-0.015,2.5594,1.8022,-0.2758
0.171192,132.55186544815,10.29864407661,*,598479056765337728,132.55186544815,10.29864407661,0.839,Simbad,132.55191246164,10.29865510838,0.0024790,0.0017204,108.34,598479056765337728,132.55186391294,0.1128,10.29864370987,0.0679,0.9895,0.1386,7.1377,11.049,-10.747,0.149,-2.565,0.112,471,0.3397,496.92,0.000,0.000e+00,31,,,20,1.010,0,1.03370e+03,1.15995e+00,18.151380,2.80365e+02,7.99136e+00,19.219233,1.09924e+03,17.145166,1.335,2.074066,,,0,,,120351325519048851,1237671260661350689,,502146579,0.003013,0.031073,0.007674,18.151380,0.003013,1.03370e+03,-0.011,2.4146,1.8097,-0.2177
0.172467,132.6892634123,11.15457870624,,598686658305046400,132.6892634123,11.15457870624,0.837,Simbad,132.68931048253,11.15459145186,0.0041897,0.0027193,104.69,598686658305046400,132.68926185066,0.1906,11.15457828078,0.0982,1.2271,0.2303,5.3289,11.137,-10.735,0.255,-2.963,0.176,413,0.5851,446.43,0.236,2.830e-01,31,,,19,1.020,0,6.01047e+02,1.08396e+00,18.740095,1.12252e+02,6.91239e+00,20.213060,7.38310e+02,17.577300,1.415,2.635761,,,0,,,121381326893096021,1237671261735289347,,506145289,0.003380,0.066917,0.013268,18.740095,0.003380,6.01047e+02,-0.012,4.1111,2.8368,-0.2137
0.175791,132.54955262388,11.2265439687,,598875057045622400,132.54955262388,11.2265439687,0.837,Simbad,132.54960080186,11.22655626975,0.0016441,0.0011102,103.95,598875057045622400,132.54955108933,0.0790,11.22654358423,0.0442,1.0062,0.0972,10.3562,11.336,-10.971,0.101,-2.854,0.071,414,-0.1963,421.92,0.108,2.981e-01,31,,,19,0.992,0,1.96968e+03,1.50648e+00,17.451378,5.47045e+02,6.39136e+00,18.493484,2.09117e+03,16.446922,1.339,2.046562,,,0,,,121471325495802380,1237671261735223589,,507145995,0.002878,0.012988,0.006303,17.451378,0.002878,1.96968e+03,-0.002,1.6179,1.1480,-0.1853
0.170191,133.11426383949,11.11414205549,,598674391878434560,133.11426383949,11.11414205549,0.836,Simbad,133.11431063854,11.11415328842,0.0007947,0.0005382,109.16,598674391878434560,133.11426232405,0.0375,11.11414170395,0.0218,1.0898,0.0473,23.0496,10.981,-10.667,0.048,-2.607,0.035,554,-1.5056,521.16,0.000,0.000e+00,31,,,18,0.954,0,6.24866e+03,2.34690e+00,16.197899,2.64182e+03,1.12621e+01,16.783785,5.13344e+03,15.471873,1.244,1.311912,,,0,,,121331331142947450,1237671124296663411,,506145519,0.002785,0.005404,0.004776,16.197899,0.002785,6.24866e+03,-0.004,0.7712,0.5714,-0.2405
0.180704,133.64987421279,12.08925682899,,605031046555116800,133.64987421279,12.08925682899,0.835,Simbad,133.64992379573,12.08926982728,0.0028600,0.0015844,111.43,605031046555116800,133.64987259239,0.1147,12.08925639206,0.0579,1.3670,0.1676,8.1569,11.664,-11.265,0.170,-3.023,0.113,504,0.6635,543.12,0.000,0.000e+00,31,,,16,1.020,0,1.28385e+03,1.13174e+00,17.916082,3.62800e+02,9.36983e+00,18.939373,1.33287e+03,16.935926,1.321,2.003447,,,0,,,122501336499317620,1237671125370732628,,511152690,0.002917,0.028179,0.007981,17.916082,0.002917,1.28385e+03,-0.015,2.7245,1.8076,-0.3916
0.172104,131.14331444406,11.60988246531,*,601861880382561792,131.14331444406,11.60988246531,0.834,Simbad,131.14336164287,11.60989462956,0.0007402,0.0004823,107.61,601861880382561792,131.14331291681,0.0344,11.60988206117,0.0192,1.1784,0.0425,27.7378,11.105,-10.739,0.045,-2.828,0.032,394,-1.1786,371.59,0.000,0.000e+00,31,,,20,0.957,0,8.82149e+03,2.98048e+00,15.823511,3.91885e+03,9.49015e+00,16.355646,6.94294e+03,15.144036,1.231,1.211610,,,0,,,121931311433242379,1237671125369618616,,509149311,0.002780,0.003834,0.004088,15.823511,0.002780,8.82149e+03,-0.006,0.7204,0.5113,-0.2468
0.176739,132.8656799289,11.3872690138,,598697103665731712,132.8656799289,11.3872690138,0.833,Simbad,132.86572832133,11.38728165050,0.0082495,0.0059296,108.21,598697103669936512,132.86567826364,0.4166,11.38726870514,0.2259,0.7577,0.4908,1.5438,11.419,-11.041,0.502,-2.913,0.384,407,0.7144,442.17,0.000,0.000e+00,95,1.3514,0.0849,17,1.024,1,1.93474e+02,7.06466e-01,19.970812,5.50167e+01,6.35878e+00,20.987307,2.25088e+02,18.867016,1.448,2.120291,,,0,,,121661328656995254,1237671124833469212,,,0.004828,0.125520,0.031684,19.959897,0.004795,1.95428e+02,0.096,8.0524,6.1946,-0.1957
0.173287,132.31730832397,11.05197575957,,598848320873918720,132.31730832397,11.05197575957,0.833,Simbad,132.31735588125,11.05198752501,0.0027267,0.0017267,116.94,598848320873918720,132.31730678285,0.1236,11.05197539853,0.0738,1.2033,0.1634,7.3663,11.180,-10.842,0.159,-2.728,0.122,376,-0.4902,396.95,0.132,1.928e-01,95,1.2877,0.0275,19,0.981,0,1.00993e+03,1.18556e+00,18.176643,2.81792e+02,1.01665e+01,19.213722,1.08774e+03,17.156580,1.356,2.057142,,,0,,,121261323173322865,1237671261735092587,,506145087,0.003036,0.039271,0.011628,18.166838,0.003031,1.01909e+03,0.013,2.5536,1.9737,-0.3568
0.181685,132.73755873783,11.98773499148,,604970783870106624,132.73755873783,11.98773499148,0.831,Simbad,132.73760773292,11.98775080480,0.0003389,0.0002500,99.65,604970783870106624,132.73755716442,0.0169,11.98773451493,0.0092,1.1354,0.0199,57.0916,11.718,-11.130,0.021,-3.665,0.016,389,0.7890,768.87,0.097,1.080e+01,31,,,17,1.028,0,1.22799e+05,2.51580e+01,12.964380,6.76475e+04,2.74738e+01,13.262913,7.87367e+04,12.507452,1.192,0.755461,,,0,,,122381327375975801,1237671125370339807,,510152983,0.002764,0.002825,0.003800,12.964380,0.002764,1.22799e+05,-0.004,0.3367,0.2530,-0.1015
0.180552,133.60277826712,13.19764763071,*,605170688827236736,133.60277826712,13.19764763071,0.83,Simbad,133.60282789366,13.19766108232,0.0008472,0.0005325,104.54,605170688827236736,133.60277665845,0.0376,13.19764718641,0.0170,1.1982,0.0487,24.5948,11.651,-11.223,0.052,-3.127,0.035,504,1.7867,578.27,0.082,1.033e+00,31,,,17,1.056,0,8.75200e+03,2.82989e+00,15.832099,3.49656e+03,9.26635e+00,16.479440,7.54332e+03,15.053989,1.261,1.425451,,,0,,,123831336028157730,1237667781202477085,,516152514,0.002778,0.004008,0.004279,15.832099,0.002778,8.75200e+03,0.000,0.8309,0.5576,-0.2278
0.181058,132.84224833757,11.67740378665,,604897936929292160,132.84224833757,11.67740378665,0.83,Simbad,132.84229771142,11.67741762705,0.0026650,0.0018223,107.13,604897936929292160,132.84224677537,0.1371,11.67740332160,0.0733,1.4677,0.1572,9.3391,11.676,-11.223,0.161,-3.219,0.118,374,-0.3342,375.33,0.000,0.000e+00,31,,,17,0.987,0,9.63054e+02,1.16018e+00,18.228241,2.69173e+02,9.15283e+00,19.263464,1.01174e+03,17.235222,1.330,2.028242,,,0,,,122011328423033370,1237671262272291496,,509150416,0.003050,0.037024,0.011017,18.228241,0.003050,9.63054e+02,-0.009,2.6027,1.9102,-0.2141
0.172396,131.73155421374,12.08593294935,*,601991343580918528,131.73155421374,12.08593294935,0.828,Simbad,131.73160136398,12.08594589340,0.0002745,0.0001955,104.75,601991343580918528,131.73155270774,0.0136,12.08593253697,0.0076,1.1250,0.0156,72.2893,11.119,-10.705,0.017,-3.005,0.012,398,-0.4044,386.58,0.000,0.000e+00,31,,,19,0.985,0,8.73559e+04,1.41518e+01,13.334136,4.90383e+04,3.00059e+01,13.612203,5.49722e+04,12.897537,1.191,0.714665,,,0,,,122501317315813643,,,511151466,0.002761,0.002868,0.003807,13.334136,0.002761,8.73559e+04,-0.003,0.2701,0.2016,-0.1678
0.177453,133.03415944977,11.85138125107,,604918900665306112,133.03415944977,11.85138125107,0.827,Simbad,133.03420838656,11.85139291106,0.0040361,0.0024598,110.68,604918900665306112,133.03415784254,0.1868,11.85138089037,0.1017,0.7578,0.2473,3.0643,11.454,-11.130,0.239,-2.705,0.168,393,3.2084,506.09,0.668,2.885e+00,31,,,17,1.116,0,7.31672e+02,1.35702e+00,18.526575,1.64373e+02,7.41265e+00,19.798967,8.58936e+02,17.412994,1.399,2.385973,,,0,,,122221330341822162,1237671262272357235,,510153453,0.003413,0.049042,0.012767,18.526575,0.003413,7.31672e+02,0.009,3.8747,2.7069,-0.3225
0.173197,132.5569032487,13.23272380911,*,608211624457512448,132.5569032487,13.23272380911,0.826,Simbad,132.55695079364,13.23273694403,0.0021615,0.0014688,93.56,608211624457512448,132.55690167608,0.1043,13.23272339088,0.0525,1.2279,0.1181,10.4007,11.182,-10.758,0.133,-3.049,0.092,420,0.9380,461.88,0.000,0.000e+00,31,,,19,1.032,0,1.38641e+03,1.64121e+00,17.832634,3.42289e+02,6.58769e+00,19.002560,1.52664e+03,16.788555,1.348,2.214005,,,0,,,123871325569209806,1237667729661952237,,517150780,0.003040,0.021082,0.007021,17.832634,0.003040,1.38641e+03,-0.017,2.1593,1.4721,-0.0490
0.175528,132.78154971302,11.57944349259,,604895467323840256,132.78154971302,11.57944349259,0.825,Simbad,132.78159753788,11.57945699329,0.0045672,0.0030612,120.99,604895467323840256,132.78154815923,0.2133,11.57944313854,0.1268,0.9523,0.2467,3.8600,11.322,-10.884,0.262,-3.117,0.219,354,-0.9772,338.75,0.000,0.000e+00,31,,,17,0.962,0,4.61760e+02,9.49749e-01,19.026325,1.11986e+02,6.98378e+00,20.215637,5.21908e+02,17.953909,1.373,2.261728,,,0,,,121891327816075828,1237671124833468908,,508147273,0.003547,0.067767,0.016990,19.026325,0.003547,4.61760e+02,0.001,4.2205,3.5238,-0.3410
0.166312,131.60498045896,11.83507579726,*,601962996796893440,131.60498045896,11.83507579726,0.825,Simbad,131.60502630167,11.83508680137,0.0039177,0.0027388,103.52,601962996796893440,131.60497900179,0.1996,11.83507543984,0.1123,1.3343,0.2376,5.6147,10.725,-10.416,0.240,-2.556,0.175,355,1.2787,403.07,0.438,9.333e-01,95,1.3888,0.0456,18,1.048,0,5.61196e+02,1.08524e+00,18.814580,1.38596e+02,8.16640e+00,19.984163,6.41104e+02,17.730574,1.389,2.253590,,,0,,,122201316049932625,1237671262808637787,,510152282,0.003464,0.064035,0.012861,18.801295,0.003449,5.68105e+02,0.019,3.8625,2.8160,-0.1640
0.172848,132.36723559215,12.77017989434,*,608047419267395456,132.36723559215,12.77017989434,0.825,Simbad,132.36728284587,12.77019336488,0.0016267,0.0011296,99.83,608047419267395456,132.36723406411,0.0775,12.77017946944,0.0435,1.2382,0.0917,13.5076,11.152,-10.704,0.101,-3.126,0.071,366,-0.8463,353.98,0.000,0.000e+00,31,,,19,0.968,0,2.17165e+03,1.54304e+00,17.345392,7.23776e+02,9.62138e+00,18.189531,2.07864e+03,16.453445,1.290,1.736086,,,0,,,123321323672414740,1237670596015030489,,514151337,0.002861,0.014700,0.006009,17.345392,0.002861,2.17165e+03,-0.009,1.6144,1.1472,-0.1245
0.175535,132.56980693863,10.96187303402,,598656902771538688,132.56980693863,10.96187303402,0.824,Simbad,132.56985512351,10.96188485306,0.0045252,0.0029389,104.23,598656902771538688,132.56980540221,0.1984,10.96187268063,0.1038,0.7197,0.2626,2.7410,11.319,-10.983,0.276,-2.739,0.190,419,2.0179,496.94,0.551,1.585e+00,31,,,18,1.070,0,5.80122e+02,9.67246e-01,18.778568,1.43370e+02,8.33554e+00,19.947400,6.58698e+02,17.701180,1.383,2.246220,,,0,,,121151325698184777,1237671124296401377,,505142910,0.003297,0.063187,0.013899,18.778568,0.003297,5.80122e+02,0.013,4.4455,3.0582,-0.2075
0.174932,132.96354296788,11.65992587868,,604902987810825728,132.96354296788,11.65992587868,0.824,Simbad,132.96359080107,11.65993878829,0.0038995,0.0027608,99.84,604902987810825728,132.96354139096,0.1826,11.65992550138,0.1012,1.0107,0.2117,4.7740,11.291,-10.888,0.239,-2.990,0.174,355,-0.0149,365.22,0.000,0.000e+00,31,,,16,0.998,0,6.38058e+02,1.16166e+00,18.675217,1.55090e+02,7.94710e+00,19.862083,7.05150e+02,17.627192,1.348,2.234892,,,0,,,121991329635882412,1237671262272291619,,509150605,0.003391,0.055705,0.014699,18.675217,0.003391,6.38058e+02,-0.020,3.8710,2.8006,-0.1179
0.174008,131.99982566398,12.56753553145,*,608066385842841600,131.99982566398,12.56753553145,0.823,Simbad,131.99987343123,12.56754828415,0.0011572,0.0007929,90.72,608066385842841600,131.99982410958,0.0553,12.56753512139,0.0301,1.2333,0.0624,19.7602,11.229,-10.831,0.072,-2.962,0.049,406,0.6046,436.53,0.113,7.074e-01,31,,,19,1.021,0,3.76087e+03,2.07361e+00,16.749146,1.41249e+03,8.35194e+00,17.463581,3.33706e+03,15.939485,1.263,1.524097,,,0,,,123081319998651528,,,513150482,0.002820,0.007000,0.004777,16.749146,0.002820,3.76087e+03,-0.010,1.1571,0.7930,-0.0097
0.178878,132.38605575414,11.4344396409,,598894569081905920,132.38605575414,11.4344396409,0.818,Simbad,132.38610497300,11.43445154209,0.0049014,0.0033333,101.98,598894569081905920,132.38605416708,0.2299,11.43443924887,0.1349,0.9661,0.2845,3.3957,11.541,-11.204,0.301,-2.766,0.213,366,0.1309,381.28,0.000,0.000e+00,31,,,19,1.004,0,3.97844e+02,9.12509e-01,19.188086,1.02188e+02,7.18924e+00,20.315042,4.39485e+02,18.140535,1.362,2.174507,,,0,,,121721323860881818,1237671124833272334,,508146990,0.003714,0.076436,0.016084,19.188086,0.003714,3.97844e+02,0.002,4.8443,3.4158,-0.1584
0.170299,131.9451095264,11.76330131997,,598967446086575872,131.9451095264,11.76330131997,0.818,Simbad,131.94515616817,11.76331367906,0.0027299,0.0018146,105.91,598967446086575872,131.94510800908,0.1275,11.76330090320,0.0725,1.2138,0.1594,7.6124,10.991,-10.608,0.165,-2.875,0.118,360,-1.2578,336.57,0.000,0.000e+00,31,,,19,0.952,0,1.02371e+03,1.23209e+00,18.161928,2.50078e+02,8.58342e+00,19.343353,1.15852e+03,17.088137,1.376,2.255217,,,0,,,122111319451336475,1237671125370011917,,509149743,0.003049,0.037370,0.007920,18.161928,0.003049,1.02371e+03,0.005,2.6720,1.8988,-0.2162
0.173305,133.45876378693,11.09731816245,,604629248070309248,133.45876378693,11.09731816245,0.817,Simbad,133.45881178022,11.09732813564,0.0004103,0.0002604,100.75,604629248070309248,133.45876229018,0.0185,11.09731787414,0.0094,1.2005,0.0227,52.9433,11.168,-10.927,0.025,-2.309,0.017,639,9.3516,1794.89,0.142,2.855e+01,31,,,19,1.273,0,1.33442e+05,2.15848e+01,12.874134,7.33744e+04,2.54920e+01,13.174680,8.57087e+04,12.415333,1.192,0.759347,38.10,1.84,4,6000.0,3.5,121311334587497296,1237671124296794330,,506145680,0.002761,0.002816,0.003794,12.874134,0.002761,1.33442e+05,-0.004,0.4060,0.2670,-0.1699
0.178207,133.69201710187,11.01889544232,*,604612549237529600,133.69201710187,11.01889544232,0.817,Simbad,133.69206588855,11.01890798234,0.0003827,0.0002241,104.12,604612549237529600,133.69201553104,0.0154,11.01889503522,0.0080,1.0973,0.0221,49.5854,11.497,-11.122,0.023,-2.913,0.015,702,-3.0433,597.37,0.000,0.000e+00,31,,,18,0.919,1,4.04659e+04,6.12119e+00,14.169642,2.17415e+04,1.30148e+01,14.495319,2.67496e+04,13.679604,1.198,0.815716,,,0,,,121221336920353187,1237671261198811195,,506145789,0.002760,0.002865,0.003817,14.169642,0.002760,4.04659e+04,-0.003,0.3752,0.2366,-0.2565
0.171638,131.71384442768,12.24900373837,*,602049342819274240,131.71384442768,12.24900373837,0.817,Simbad,131.71389161761,12.24901584118,0.0003119,0.0002113,108.06,602049342819274240,131.71384290567,0.0147,12.24900342622,0.0081,1.1289,0.0175,64.3668,11.069,-10.711,0.019,-2.793,0.014,387,1.9227,714.44,0.084,8.905e+00,31,,,19,1.069,0,1.83048e+05,4.02239e+01,12.530956,1.09446e+05,4.31021e+01,12.740543,1.06054e+05,12.184073,1.177,0.556471,,,0,,,122691317138129332,1237670595477831685,,512148496,0.002766,0.002823,0.003803,12.530956,0.002766,1.83048e+05,-0.005,0.3037,0.2229,-0.2292
0.172937,133.90683457325,12.66133615755,*,605086507468280192,133.90683457325,12.66133615755,0.815,Simbad,133.90688207447,12.66134879423,0.0004865,0.0003221,111.86,605086507468280192,133.90683303704,0.0236,12.66133575587,0.0123,1.0659,0.0292,36.4747,11.158,-10.765,0.029,-2.934,0.022,481,3.0770,594.70,0.063,1.353e+00,31,,,18,1.101,0,2.01233e+04,3.80126e+00,14.928120,9.28819e+03,1.40170e+01,15.418715,1.54537e+04,14.275313,1.230,1.143401,,,0,,,123191339068744129,1237670595478749234,,514152199,0.002763,0.003236,0.003960,14.928120,0.002763,2.01233e+04,-0.001,0.4672,0.3496,-0.2813
0.184172,133.7205846053,12.29806323086,,605044210630491776,133.7205846053,12.29806323086,0.815,Simbad,133.72063540497,12.29807562798,0.0008245,0.0005304,108.69,605044210630491776,133.72058296662,0.0376,12.29806282077,0.0187,1.0654,0.0494,21.5635,11.883,-11.528,0.050,-2.882,0.036,515,0.9084,559.89,0.000,0.000e+00,31,,,18,1.028,0,8.03896e+03,2.80048e+00,15.924368,3.20064e+03,9.78577e+00,16.575450,6.94132e+03,15.144291,1.262,1.431160,,,0,,,122751337206218183,1237671262809555177,,512149574,0.002781,0.004336,0.004161,15.924368,0.002781,8.03896e+03,-0.000,0.7993,0.5677,-0.2665
0.173054,131.88303401554,12.45784593449,*,608059621269798528,131.88303401554,12.45784593449,0.814,Simbad,131.88308146573,12.45785874163,0.0019392,0.0013627,95.88,608059621269798528,131.88303248974,0.0895,12.45784551789,0.0484,1.1465,0.1067,10.7433,11.164,-10.760,0.121,-2.975,0.086,396,1.7153,460.94,0.190,7.701e-01,31,,,19,1.061,0,1.74393e+03,1.49492e+00,17.583546,5.56480e+02,8.80602e+00,18.474918,1.71930e+03,16.659515,1.305,1.815403,,,0,,,122941318830639934,1237670965381955774,,513150413,0.002908,0.017406,0.006924,17.583546,0.002908,1.74393e+03,-0.005,1.9340,1.3700,-0.0733
0.180811,132.99342197691,12.19640474819,,604999165013904000,132.99342197691,12.19640474819,0.814,Simbad,132.99347160170,12.19641778219,0.0036866,0.0024476,113.47,604999165013904000,132.99342037957,0.1822,12.19640433584,0.0899,0.8282,0.2220,3.7307,11.664,-11.265,0.218,-3.025,0.167,394,1.5296,452.47,0.383,9.418e-01,31,,,17,1.054,0,7.23452e+02,1.00216e+00,18.538843,1.76390e+02,7.71254e+00,19.722359,7.99659e+02,17.490635,1.349,2.231724,,,0,,,122631329934436172,1237671262809227782,,511152308,0.003139,0.047555,0.010610,18.538843,0.003139,7.23452e+02,-0.018,3.5193,2.6825,-0.2941
0.171400,131.91515197187,11.93647921207,,601973751395060608,131.91515197187,11.93647921207,0.812,Simbad,131.91519900845,11.93649141922,0.0026299,0.0015572,109.53,601973751395060608,131.91515046873,0.1082,11.93647882311,0.0587,1.0078,0.1555,6.4823,11.055,-10.685,0.157,-2.834,0.106,319,1.2506,361.88,0.250,1.105e+00,31,,,17,1.049,0,1.61299e+03,1.57924e+00,17.668285,5.02143e+02,1.35076e+01,18.586473,1.60539e+03,16.733946,1.307,1.852528,,,0,,,122321319151774312,1237671262808768689,,510152442,0.002953,0.029339,0.007950,17.668285,0.002953,1.61299e+03,-0.008,2.5327,1.7108,-0.3266
0.178612,132.98800211796,11.70426783957,,604903370063592192,132.98800211796,11.70426783957,0.811,Simbad,132.98805076131,11.70428172407,0.0077493,0.0053376,118.70,604903370063592192,132.98800058551,0.3548,11.70426735459,0.2055,0.9907,0.4638,2.1362,11.518,-11.055,0.451,-3.233,0.372,416,2.0192,496.74,1.213,2.240e+00,95,1.3231,0.0841,18,1.071,0,2.29911e+02,7.23078e-01,19.783468,5.84608e+01,6.02924e+00,20.921381,2.84862e+02,18.611310,1.493,2.310072,,,0,,,122041329880515605,1237671262272291672,,,0.004388,0.112010,0.028871,19.769174,0.004353,2.32958e+02,0.114,7.2646,5.9807,-0.3060
0.180976,133.08463522183,12.32038489286,,605007651869248640,133.08463522183,12.32038489286,0.811,Simbad,133.08468466883,12.32039880362,0.0031443,0.0022129,94.04,605007651869248640,133.08463363916,0.1515,12.32038444724,0.0837,1.2769,0.1740,7.3374,11.673,-11.217,0.196,-3.230,0.139,418,-1.8231,378.53,0.000,0.000e+00,31,,,18,0.936,0,7.15683e+02,1.06689e+00,18.550566,1.94048e+02,6.51354e+00,19.618770,7.76155e+02,17.523024,1.356,2.095747,,,0,,,122781330846524946,1237670964845543690,,512149243,0.003196,0.036551,0.012200,18.550566,0.003196,7.15683e+02,0.007,3.1404,2.2185,-0.0504
0.172665,132.87446010911,12.17799965871,,605000401964514048,132.87446010911,12.17799965871,0.811,Simbad,132.87450753000,12.17801197622,0.0025141,0.0017896,102.70,605000401964514048,132.87445860148,0.1217,12.17799923309,0.0665,1.3631,0.1463,9.3142,11.137,-10.761,0.154,-2.867,0.114,384,0.7620,417.48,0.146,2.436e-01,31,,,18,1.027,0,1.12498e+03,1.30465e+00,18.059502,3.21562e+02,9.24172e+00,19.070381,1.19603e+03,17.053543,1.349,2.016838,,,0,,,122611328744984070,1237671262809227554,,511152203,0.003029,0.031329,0.010902,18.059502,0.003029,1.12498e+03,0.012,2.4840,1.8313,-0.1471
0.182617,133.15461906307,12.78494904664,*,605132137200805888,133.15461906307,12.78494904664,0.81,Simbad,133.15466911069,12.78496287154,0.0025260,0.0016552,110.37,605132137200805888,133.15461746602,0.1262,12.78494856847,0.0607,1.1947,0.1457,8.2012,11.780,-11.332,0.151,-3.218,0.111,403,1.3971,457.80,0.098,1.352e-01,31,,,17,1.049,0,1.25621e+03,1.32036e+00,17.939716,3.53077e+02,8.47178e+00,18.968868,1.31284e+03,16.952362,1.326,2.016506,,,0,,,123341331546372456,1237670965382480191,,514151817,0.002982,0.026200,0.007401,17.939716,0.002982,1.25621e+03,-0.011,2.4372,1.7835,-0.2733
0.178379,132.82819053321,11.65409963242,,604897799490329216,132.82819053321,11.65409963242,0.808,Simbad,132.82824009579,11.65410958090,0.0056324,0.0039152,108.10,604897799490329216,132.82818895081,0.2949,11.65409921320,0.1657,1.1188,0.3305,3.3856,11.509,-11.270,0.338,-2.333,0.254,367,0.5067,410.73,0.633,9.463e-01,95,1.2382,0.0617,18,1.018,0,3.27874e+02,8.05867e-01,19.398100,7.76851e+01,5.30820e+00,20.612698,3.80408e+02,18.297272,1.397,2.315426,,,0,,,121981328281945196,1237671262272226062,,,0.003836,0.074240,0.016504,19.383710,0.003811,3.32248e+02,0.018,5.4901,4.1122,-0.2144
0.173818,131.9650075036,11.78333817716,,598968957915068928,131.9650075036,11.78333817716,0.807,Simbad,131.96505523295,11.78335034805,0.0027893,0.0018691,112.76,598968957915068928,131.96500595850,0.1242,11.78333778464,0.0705,0.8007,0.1543,5.1902,11.215,-10.853,0.166,-2.827,0.127,367,2.4230,449.68,0.449,2.628e+00,31,,,19,1.090,0,1.17803e+03,1.36829e+00,18.009476,3.46939e+02,1.22748e+01,18.987910,1.26054e+03,16.996500,1.365,1.991409,,,0,,,122141319650340516,1237671125370011944,,509149760,0.003030,0.038515,0.008661,18.009476,0.003030,1.17803e+03,0.031,2.6718,2.0335,-0.2815
